MYH1,MYH2,MYH7,TPM3,TPM1,ATP2A2,ATP2A1,TNNT1,TNNT3,MYL2,MYL1,MYL3,sum_MYH,MYH7_fraction,order_MYH7,MYH2_fraction,order_MYH2,MYH1_fraction,order_MYH1,sum_MYH_slowfast,MYH7_fraction_slowfast,order_MYH7_slowfast,MYH2_fraction_slowfast,order_MYH2_slowfast,sum_TNNT,TNNT1_fraction,order_TNNT1,TNNT3_fraction,order_TNNT3,sum_TPM,TPM1_fraction,order_TPM1,TPM3_fraction,order_TPM3,sum_ATP2A,ATP2A1_fraction,order_ATP2A1,ATP2A2_fraction,order_ATP2A2,sum_MYL,MYL1_fraction,order_MYL1,MYL3_fraction,order_MYL3,fiber_type_MYH,fiber_type_MYH_slowfast,fiber_type_TPM_slowfast,fiber_type_TNNT_slowfast,fiber_type_ATP2A_slowfast,fiber_type_MYL_slowfast,fiber_type_combined,fiber_type_MYH_hybrids,Sample,subject,fiber
0,12,578,181,4,189,4,352,3,516,158,218,590,97.96610169491525,44,2.0338983050847457,849,0,903,590,97.96610169491525,68,2.0338983050847457,858,355,99.15492957746478,42,0.8450704225352111,885,185,2.1621621621621623,839,97.83783783783784,87,193,2.072538860103627,865,97.92746113989638,61,376,42.02127659574468,716,57.97872340425532,210,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_5,4,5
0,19,456,164,6,138,4,417,8,606,146,201,475,96,142,4,707,0,884,475,96,184,4,742,425,98.11764705882354,150,1.8823529411764703,776,170,3.5294117647058822,779,96.47058823529412,147,142,2.8169014084507045,836,97.1830985915493,90,347,42.07492795389049,715,57.925072046109506,211,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,11_10,11,10
1,1,406,197,3,138,14,302,5,501,142,195,408,99.50980392156863,6,0.24509803921568626,923,0.24509803921568626,849,407,99.75429975429975,3,0.2457002457002457,923,307,98.37133550488599,131,1.6286644951140066,795,200,1.5,877,98.5,48,152,9.210526315789473,721,90.78947368421053,205,337,42.13649851632047,714,57.86350148367953,212,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,8_5,8,5
0,11,616,189,2,226,1,392,5,483,118,162,627,98.24561403508771,31,1.7543859649122806,864,0,907,627,98.24561403508771,57,1.7543859649122806,869,397,98.74055415617129,94,1.2594458438287155,832,191,1.0471204188481675,902,98.95287958115183,23,227,0.4405286343612335,920,99.55947136563876,6,280,42.142857142857146,713,57.85714285714286,213,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,5_23,5,23
4,21,533,176,7,112,6,444,8,442,119,163,558,95.51971326164875,161,3.763440860215054,723,0.7168458781362007,680,554,96.20938628158845,173,3.790613718411552,753,452,98.23008849557522,145,1.7699115044247788,781,183,3.825136612021858,761,96.17486338797814,165,118,5.084745762711865,787,94.91525423728814,139,282,42.198581560283685,712,57.801418439716315,214,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,3_15,3,15
5,35,464,152,10,173,11,538,9,484,106,145,504,92.06349206349206,258,6.944444444444445,601,0.992063492063492,600,499,92.98597194388778,270,7.014028056112225,656,547,98.35466179159049,133,1.6453382084095063,793,162,6.172839506172839,694,93.82716049382715,232,184,5.978260869565218,772,94.02173913043478,154,251,42.23107569721115,711,57.76892430278885,215,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,10_170,10,170
1,15,633,284,8,190,8,489,12,728,164,224,649,97.5346687211094,63,2.311248073959938,830,0.15408320493066258,872,648,97.68518518518519,82,2.314814814814815,844,501,97.60479041916167,179,2.3952095808383236,747,292,2.73972602739726,816,97.26027397260275,110,198,4.040404040404041,811,95.95959595959596,115,388,42.2680412371134,710,57.73195876288659,216,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,9_175,9,175
0,4,525,227,0,139,4,422,2,459,86,117,529,99.24385633270322,11,0.7561436672967864,910,0,917,529,99.24385633270322,15,0.7561436672967864,911,424,99.52830188679245,11,0.4716981132075472,915,227,0,923,100,2,143,2.797202797202797,837,97.2027972027972,89,203,42.364532019704434,709,57.635467980295566,217,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,3_16,3,16
0,8,502,157,2,163,51,407,2,271,82,111,510,98.4313725490196,28,1.5686274509803921,878,0,909,510,98.4313725490196,44,1.5686274509803921,882,409,99.51100244498777,13,0.4889975550122249,913,159,1.257861635220126,896,98.74213836477988,30,214,23.83177570093458,624,76.16822429906543,302,193,42.487046632124354,708,57.51295336787565,218,Type 1,Slow,Slow,Slow,Hybrid,Slow,Hybrid,Type 1,9_4,9,4
12,210,507,132,35,103,37,470,54,359,80,108,729,69.54732510288066,341,28.80658436213992,487,1.646090534979424,448,717,70.7112970711297,341,29.288702928870293,585,524,89.69465648854961,332,10.305343511450381,594,167,20.958083832335326,595,79.04191616766467,331,140,26.42857142857143,616,73.57142857142858,310,188,42.5531914893617,707,57.446808510638306,219,Hybrid 1/2A,Hybrid,Hybrid,Slow,Hybrid,Slow,Hybrid,Hybrid 1/2A,10_159,10,159
21,207,577,116,37,37,49,359,70,384,132,178,805,71.67701863354037,340,25.71428571428571,494,2.608695652173913,348,784,73.5969387755102,339,26.403061224489793,587,429,83.68298368298368,345,16.317016317016318,581,153,24.183006535947712,589,75.81699346405229,337,86,56.97674418604651,578,43.02325581395349,348,310,42.58064516129032,706,57.41935483870968,220,Hybrid 1/2A,Hybrid,Hybrid,Hybrid,Hybrid,Slow,Hybrid,Hybrid 1/2A,9_95,9,95
3,20,566,196,3,182,2,423,5,533,124,167,589,96.09507640067912,140,3.395585738539898,744,0.5093378607809848,759,586,96.58703071672356,153,3.4129692832764507,773,428,98.83177570093457,79,1.1682242990654206,847,199,1.507537688442211,876,98.49246231155779,50,184,1.0869565217391304,903,98.91304347826086,23,291,42.61168384879725,705,57.388316151202744,221,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,10_99,10,99
9,27,635,116,18,80,7,176,5,462,94,126,671,94.63487332339791,199,4.023845007451564,706,1.3412816691505216,515,662,95.9214501510574,187,4.078549848942599,739,181,97.23756906077348,198,2.7624309392265194,728,134,13.432835820895523,616,86.56716417910447,310,87,8.045977011494253,738,91.95402298850574,188,220,42.72727272727273,704,57.27272727272727,222,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,12_1,12,1
7,18,722,204,4,120,10,407,5,446,109,146,747,96.65327978580991,110,2.4096385542168677,820,0.9370816599732262,616,740,97.56756756756756,92,2.4324324324324325,834,412,98.7864077669903,86,1.2135922330097086,840,208,1.9230769230769231,853,98.07692307692307,73,130,7.6923076923076925,745,92.3076923076923,180,255,42.745098039215684,703,57.25490196078431,223,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,13_156,13,156
34,24,420,178,16,101,9,349,14,404,113,150,478,87.86610878661088,307,5.02092050209205,656,7.112970711297072,248,444,94.5945945945946,235,5.405405405405405,691,363,96.14325068870524,259,3.8567493112947657,667,194,8.24742268041237,663,91.75257731958763,263,110,8.181818181818182,736,91.81818181818183,190,263,42.96577946768061,702,57.03422053231939,224,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,11_6,11,6
3,14,568,179,7,173,4,386,5,455,115,152,585,97.09401709401709,86,2.3931623931623935,822,0.5128205128205128,758,582,97.59450171821305,90,2.405498281786942,836,391,98.72122762148338,97,1.278772378516624,829,186,3.763440860215054,766,96.23655913978494,160,177,2.2598870056497176,856,97.74011299435028,70,267,43.07116104868914,701,56.92883895131086,225,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,13_6,13,6
9,17,446,189,6,136,9,418,9,527,131,172,472,94.49152542372882,203,3.6016949152542375,735,1.9067796610169492,407,463,96.32829373650108,162,3.6717062634989204,764,427,97.89227166276346,164,2.107728337236534,762,195,3.076923076923077,799,96.92307692307692,127,145,6.206896551724138,768,93.79310344827586,158,303,43.23432343234324,700,56.76567656765676,226,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,5_87,5,87
23,26,915,192,24,74,15,855,24,607,103,135,964,94.91701244813278,181,2.6970954356846475,793,2.3858921161825726,362,941,97.23698193411265,118,2.763018065887354,808,879,97.26962457337885,196,2.7303754266211606,730,216,11.11111111111111,630,88.88888888888889,296,89,16.853932584269664,655,83.14606741573034,271,238,43.27731092436975,699,56.72268907563025,227,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,1_79,1,79
35,156,1095,170,24,37,31,550,30,368,84,110,1286,85.14774494556765,322,12.130637636080872,540,2.7216174183514776,340,1251,87.52997601918466,319,12.470023980815348,607,580,94.82758620689656,282,5.172413793103448,644,194,12.371134020618557,623,87.62886597938144,303,68,45.588235294117645,587,54.41176470588235,339,194,43.29896907216495,698,56.70103092783505,228,Type 1,Slow,Slow,Slow,Hybrid,Slow,Hybrid,Type 1,6_23,6,23
8,34,522,141,7,125,10,395,15,398,109,141,564,92.5531914893617,252,6.028368794326241,618,1.4184397163120568,491,556,93.88489208633094,257,6.115107913669065,669,410,96.34146341463415,252,3.6585365853658534,674,148,4.72972972972973,730,95.27027027027027,196,135,7.4074074074074066,750,92.5925925925926,176,250,43.6,697,56.39999999999999,229,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_82,4,82
2,20,458,147,4,166,4,334,4,410,128,164,480,95.41666666666667,165,4.166666666666666,699,0.4166666666666667,793,478,95.81589958158996,192,4.184100418410042,734,338,98.81656804733728,82,1.183431952662722,844,151,2.6490066225165565,819,97.35099337748345,107,170,2.3529411764705883,850,97.6470588235294,76,292,43.83561643835616,695,56.16438356164384,230,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,10_97,10,97
1,24,507,188,7,117,3,359,5,397,96,123,532,95.30075187969925,172,4.511278195488721,678,0.18796992481203006,864,531,95.48022598870057,205,4.519774011299435,721,364,98.62637362637363,106,1.3736263736263736,820,195,3.5897435897435894,774,96.41025641025641,152,120,2.5,845,97.5,82,219,43.83561643835616,696,56.16438356164384,231,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,7_155,7,155
3,12,486,230,4,195,2,390,8,678,160,200,501,97.0059880239521,90,2.3952095808383236,821,0.5988023952095809,727,498,97.59036144578313,91,2.4096385542168677,835,398,97.98994974874373,161,2.0100502512562812,765,234,1.7094017094017095,864,98.29059829059828,62,197,1.015228426395939,904,98.98477157360406,21,360,44.44444444444444,693,55.55555555555556,232,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_10,4,10
33,62,501,130,28,109,10,244,18,327,92,115,596,84.06040268456377,323,10.40268456375839,552,5.5369127516778525,270,563,88.98756660746004,311,11.012433392539965,615,262,93.12977099236642,314,6.870229007633588,612,158,17.72151898734177,600,82.27848101265823,326,119,8.403361344537815,733,91.59663865546219,193,207,44.44444444444444,694,55.55555555555556,233,Type 1,Slow,Hybrid,Slow,Slow,Slow,Hybrid,Type 1,13_165,13,165
4,28,555,223,7,82,8,372,15,486,130,162,587,94.54855195911414,202,4.770017035775128,669,0.6814310051107325,697,583,95.19725557461408,219,4.802744425385934,707,387,96.12403100775194,260,3.875968992248062,666,230,3.0434782608695654,801,96.95652173913044,124,90,8.88888888888889,726,91.11111111111111,200,292,44.52054794520548,692,55.47945205479452,234,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,11_100,11,100
6,40,1016,237,8,48,13,476,13,374,78,97,1062,95.66854990583803,155,3.766478342749529,722,0.5649717514124294,736,1056,96.21212121212122,172,3.787878787878788,754,489,97.34151329243353,190,2.658486707566462,736,245,3.2653061224489797,789,96.73469387755102,137,61,21.311475409836063,632,78.68852459016394,294,175,44.57142857142857,691,55.42857142857143,235,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,14_168,14,168
4,33,531,220,7,126,2,307,7,525,133,164,568,93.48591549295774,234,5.809859154929577,624,0.7042253521126761,687,564,94.14893617021278,251,5.851063829787234,675,314,97.77070063694268,169,2.229299363057325,757,227,3.0837004405286343,798,96.91629955947137,128,128,1.5625,887,98.4375,39,297,44.78114478114478,690,55.218855218855225,236,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_3,4,3
2,21,471,200,4,158,4,322,4,657,151,185,494,95.34412955465586,170,4.251012145748987,692,0.4048582995951417,800,492,95.73170731707317,197,4.2682926829268295,729,326,98.77300613496932,90,1.2269938650306749,836,204,1.9607843137254901,851,98.0392156862745,75,162,2.4691358024691357,846,97.53086419753086,80,336,44.94047619047619,689,55.05952380952381,237,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,12_91,12,91
0,19,432,178,7,123,5,382,9,474,169,204,451,95.78713968957871,152,4.212860310421286,696,0,883,451,95.78713968957871,193,4.212860310421286,733,391,97.69820971867009,175,2.3017902813299234,751,185,3.783783783783784,764,96.21621621621622,163,128,3.90625,817,96.09375,109,373,45.30831099195711,688,54.6916890080429,238,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,11_4,11,4
0,18,667,245,6,107,15,395,7,412,151,181,685,97.37226277372262,74,2.627737226277372,801,0,897,685,97.37226277372262,107,2.627737226277372,819,402,98.2587064676617,143,1.7412935323383085,783,251,2.3904382470119523,828,97.60956175298804,98,122,12.295081967213115,687,87.70491803278688,239,332,45.48192771084337,687,54.51807228915663,239,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,11_81,11,81
2,12,499,259,7,204,19,390,7,700,148,177,513,97.270955165692,80,2.3391812865497075,827,0.3898635477582846,803,511,97.65166340508806,85,2.3483365949119372,841,397,98.2367758186398,144,1.7632241813602016,782,266,2.631578947368421,820,97.36842105263158,106,223,8.520179372197308,731,91.4798206278027,195,325,45.53846153846154,686,54.46153846153846,240,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,2_78,2,78
4,14,669,238,4,133,1,357,7,554,147,174,687,97.37991266375546,73,2.037845705967977,848,0.5822416302765648,731,683,97.9502196193265,70,2.049780380673499,856,364,98.07692307692307,154,1.9230769230769231,772,242,1.6528925619834711,868,98.34710743801654,58,134,0.7462686567164178,911,99.25373134328358,14,321,45.794392523364486,685,54.20560747663551,241,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,5_157,5,157
4,19,394,133,10,140,3,382,7,527,146,172,417,94.48441247002398,204,4.556354916067146,676,0.9592326139088728,609,413,95.39951573849879,211,4.600484261501211,715,389,98.20051413881748,146,1.7994858611825193,780,143,6.993006993006993,680,93.00699300699301,246,143,2.097902097902098,863,97.9020979020979,63,318,45.911949685534594,684,54.088050314465406,242,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,11_11,11,11
1,36,457,173,18,129,20,402,11,321,182,214,494,92.51012145748987,254,7.28744939271255,593,0.20242914979757085,858,493,92.69776876267748,275,7.302231237322515,651,413,97.3365617433414,191,2.663438256658596,735,191,9.424083769633508,646,90.57591623036649,280,149,13.422818791946309,679,86.57718120805369,247,396,45.95959595959596,683,54.04040404040404,243,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,10_89,10,89
1,54,447,182,20,177,22,378,15,610,189,222,502,89.04382470119522,298,10.756972111553784,551,0.199203187250996,860,501,89.22155688622755,309,10.778443113772456,617,393,96.18320610687023,256,3.816793893129771,669,202,9.900990099009901,640,90.0990099009901,286,199,11.055276381909549,697,88.94472361809045,229,411,45.98540145985402,682,54.01459854014598,244,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,7_90,7,90
20,17,485,172,13,122,11,470,15,493,123,144,522,92.91187739463601,248,3.256704980842912,756,3.8314176245210727,299,502,96.61354581673307,152,3.386454183266932,774,485,96.90721649484536,221,3.0927835051546393,705,185,7.027027027027027,679,92.97297297297298,247,133,8.270676691729323,735,91.72932330827066,191,267,46.06741573033708,681,53.93258426966292,245,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_92,4,92
13,94,503,167,22,90,61,352,32,344,131,153,610,82.45901639344262,328,15.40983606557377,518,2.1311475409836063,383,597,84.25460636515912,333,15.745393634840871,593,384,91.66666666666666,321,8.333333333333332,605,189,11.64021164021164,627,88.35978835978835,299,151,40.397350993377486,591,59.60264900662252,335,284,46.12676056338028,680,53.87323943661971,246,Hybrid 1/2A,Hybrid,Slow,Slow,Hybrid,Slow,Hybrid,Hybrid 1/2A,10_155,10,155
11,21,494,137,8,120,29,284,46,531,79,92,526,93.91634980988593,225,3.9923954372623576,708,2.091254752851711,386,515,95.92233009708738,186,4.077669902912621,740,330,86.06060606060606,339,13.939393939393941,587,145,5.517241379310345,706,94.48275862068965,220,149,19.463087248322147,640,80.53691275167785,286,171,46.198830409356724,679,53.80116959064327,247,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,8_21,8,21
0,6,401,186,2,169,4,320,2,515,145,168,407,98.52579852579852,24,1.4742014742014742,883,0,910,407,98.52579852579852,39,1.4742014742014742,887,322,99.37888198757764,20,0.6211180124223602,906,188,1.0638297872340425,901,98.93617021276596,25,173,2.312138728323699,851,97.6878612716763,75,313,46.325878594249204,678,53.674121405750796,248,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,3_9,3,9
10,13,544,172,6,126,10,260,9,367,70,81,567,95.94356261022926,143,2.2927689594356258,831,1.763668430335097,424,557,97.66606822262118,83,2.333931777378815,843,269,96.6542750929368,235,3.3457249070631967,691,178,3.3707865168539324,786,96.62921348314607,140,136,7.352941176470589,751,92.64705882352942,175,151,46.35761589403973,677,53.64238410596026,249,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,13_155,13,155
3,26,411,173,13,103,6,375,11,685,152,173,440,93.4090909090909,239,5.909090909090909,619,0.6818181818181818,696,437,94.05034324942791,255,5.949656750572083,671,386,97.15025906735751,207,2.849740932642487,719,186,6.989247311827956,681,93.01075268817203,245,109,5.5045871559633035,781,94.4954128440367,145,325,46.76923076923077,676,53.230769230769226,250,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,2_169,2,169
1,9,517,149,8,95,16,319,3,340,116,132,527,98.10246679316889,38,1.7077798861480076,869,0.18975332068311196,863,526,98.28897338403041,54,1.7110266159695817,872,322,99.06832298136646,50,0.9316770186335404,876,157,5.095541401273886,722,94.90445859872611,203,111,14.414414414414415,670,85.58558558558559,256,248,46.774193548387096,675,53.2258064516129,251,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,3_10,3,10
20,24,808,181,10,78,27,352,21,396,109,124,852,94.83568075117371,189,2.8169014084507045,785,2.3474178403755865,366,832,97.11538461538461,122,2.8846153846153846,804,373,94.36997319034852,294,5.630026809651475,632,191,5.2356020942408374,715,94.76439790575915,211,105,25.71428571428571,618,74.28571428571429,308,233,46.78111587982833,674,53.21888412017167,252,Type 1,Slow,Slow,Slow,Hybrid,Slow,Hybrid,Type 1,14_13,14,13
8,6,637,166,9,111,21,346,10,477,113,128,651,97.84946236559139,51,0.9216589861751152,906,1.228878648233487,534,643,99.06687402799378,17,0.9331259720062209,909,356,97.19101123595506,204,2.8089887640449436,722,175,5.142857142857142,719,94.85714285714286,207,132,15.909090909090908,659,84.0909090909091,267,241,46.88796680497925,673,53.11203319502075,253,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,12_15,12,15
17,106,603,180,29,87,35,272,50,291,76,85,726,83.05785123966942,326,14.600550964187327,525,2.3415977961432506,367,709,85.049365303244,329,14.950634696755994,597,322,84.472049689441,342,15.527950310559005,584,209,13.875598086124402,611,86.1244019138756,315,122,28.688524590163933,613,71.31147540983606,313,161,47.20496894409938,672,52.79503105590062,254,Hybrid 1/2A,Hybrid,Slow,Slow,Hybrid,Slow,Hybrid,Hybrid 1/2A,8_164,8,164
2,8,637,216,2,156,3,441,3,593,174,194,647,98.45440494590417,27,1.2364760432766615,891,0.3091190108191654,829,645,98.75968992248062,31,1.2403100775193798,895,444,99.32432432432432,30,0.6756756756756757,896,218,0.9174311926605505,910,99.08256880733946,17,159,1.8867924528301887,873,98.11320754716981,53,368,47.28260869565217,671,52.71739130434783,255,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,4_93,4,93
9,48,584,152,17,119,7,514,12,536,185,205,641,91.10764430577223,271,7.48829953198128,590,1.40405616224649,495,632,92.40506329113924,281,7.59493670886076,645,526,97.71863117870723,172,2.2813688212927756,754,169,10.059171597633137,639,89.94082840236686,287,126,5.555555555555555,779,94.44444444444444,147,390,47.43589743589743,670,52.56410256410257,256,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,10_152,10,152
5,21,588,289,5,62,5,538,13,425,101,109,614,95.76547231270358,154,3.420195439739414,743,0.8143322475570033,648,609,96.55172413793103,156,3.4482758620689653,770,551,97.64065335753176,178,2.35934664246824,748,294,1.7006802721088436,865,98.29931972789116,61,67,7.462686567164178,749,92.53731343283582,177,210,48.095238095238095,669,51.90476190476191,257,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,6_156,6,156
9,35,475,226,12,188,13,356,13,685,180,192,519,91.52215799614643,267,6.74373795761079,606,1.7341040462427744,430,510,93.13725490196079,267,6.862745098039216,659,369,96.4769647696477,244,3.523035230352303,682,238,5.042016806722689,726,94.9579831932773,200,201,6.467661691542288,762,93.53233830845771,164,372,48.38709677419355,668,51.61290322580645,258,Type 1,Slow,Slow,Slow,Slow,Slow,Slow,Type 1,5_151,5,151
